公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收,date
1101,台泥,-,-2.88,10178622,-3.36,10228796,9885013,-6.37,77441616,72503345,2020-09
1102,亞泥,-,-1.7,6798878,-7.22,7203378,6683133,-19.56,58814366,47307654,2020-09
1103,嘉泥,-,-11.86,173129,-6.02,162363,152585,8.76,1211851,1318033,2020-09
1104,環泥,-,-23.06,477040,-3.53,380445,366990,8.71,3160150,3435661,2020-09
1108,幸福,-,-4.47,384035,22.87,298541,366847,26.85,2347192,2977578,2020-09
1109,信大,-,-4.64,656183,-14.03,727862,625696,-7.35,4897910,4537827,2020-09
1110,東泥,-,-20.86,124643,-18.15,120521,98636,-2.27,1016890,993770,2020-09
1201,味全,-,8.11,1720915,-7.47,2010851,1860519,-10.73,13635540,12171137,2020-09
1203,味王,-,3.89,490401,-11.17,573610,509509,-3.63,4204042,4051015,2020-09
1210,大成,-,5.83,6397684,-2.25,6927433,6771132,-1.06,50656618,50115919,2020-09
1213,大飲,-,20.25,53900,27.43,50864,64820,-16.46,341430,285217,2020-09
1215,卜蜂,-,0.38,1884932,3.08,1835593,1892166,4.93,13766503,14446191,2020-09
1216,統一,-,1.73,40509558,-0.27,41324567,41212854,-1.11,303861038,300458957,2020-09
1217,愛之味,-,48.7,430161,0.26,637949,639670,1.48,3173089,3220304,2020-09
1218,泰山,-,2.64,831903,2.48,833163,853882,3.62,5414254,5610479,2020-09
1219,福壽,-,-0.51,980279,-2.45,999824,975254,-2.2,8050290,7872797,2020-09
1220,台榮,-,-1.66,264847,-0.54,261871,260431,-4.18,1845748,1768466,2020-09
1225,福懋油,-,-2.47,847382,-10.85,927042,826403,-4.96,7001107,6653667,2020-09
1227,佳格,-,28.0,2474374,4.01,3045171,3167337,8.6,18659414,20265780,2020-09
1229,聯華,本公司本月營收衰退主因去年度於8月認列現金股利，而今年度於6月認列。,-3.21,725137,-43.41,1240355,701837,19.19,5188026,6183870,2020-09
1231,聯華食,-,14.3,787417,14.05,789158,900089,1.07,5729857,5791250,2020-09
1232,大統益,-,-0.54,1465369,-3.05,1503403,1457410,-1.88,11158144,10948019,2020-09
1233,天仁,-,3.51,164578,-14.03,198165,170359,-16.77,1488528,1238771,2020-09
1234,黑松,-,5.0,936282,4.36,942073,983169,-0.15,6001899,5992437,2020-09
1235,興泰,-,42.89,6635,48.55,6382,9481,15.49,23524,27170,2020-09
1236,宏亞,-,19.79,122704,-13.72,170372,146991,-15.8,1136349,956759,2020-09
1702,南僑,-,15.81,1404101,5.31,1544160,1626214,-8.24,11893226,10913096,2020-09
1737,臺鹽,-,3.94,247573,-0.6,258901,257340,5.58,1913368,2020220,2020-09
1301,台塑,-,-6.95,15716282,-13.73,16949937,14622498,-19.92,144042455,115342063,2020-09
1303,南亞,-,2.1,21752364,-6.6,23781522,22209740,-10.97,191116403,170144193,2020-09
1304,台聚,-,-2.27,4099746,-15.4,4735910,4006402,-19.14,37500001,30321059,2020-09
1305,華夏,-,-0.9,1068490,-23.37,1381919,1058853,-22.16,10284758,8005522,2020-09
1307,三芳,-,28.34,528216,-27.98,941448,677965,-21.72,6815251,5334693,2020-09
1308,亞聚,-,-5.58,432139,-22.81,528587,407986,-21.57,4478212,3512254,2020-09
1309,台達化,-,-2.65,1404282,-4.58,1432733,1366998,-22.38,11976264,9295836,2020-09
1310,台苯,-,-4.16,682498,-39.18,1075426,654054,-41.91,8462421,4915099,2020-09
1312,國喬,-,8.63,1328986,-10.96,1621653,1443785,-28.75,14011790,9983340,2020-09
1313,聯成,-,7.65,4292844,-6.6,4947933,4621335,-28.34,41795787,29949787,2020-09
1314,中石化,受疫情影響致終端需求仍呈現疲軟,6.53,1166126,-56.42,2850755,1242352,-45.92,21808473,11793624,2020-09
1315,達新,-,-20.47,240945,-19.27,237353,191602,-11.07,1616449,1437383,2020-09
1321,大洋,-,-0.52,450073,4.3,429246,447705,-0.32,3086528,3076573,2020-09
1323,永裕,-,-9.71,279151,-14.71,295515,252044,-6.78,2353083,2193501,2020-09
1324,地球,-,-1.9,88678,-6.02,92566,86992,-7.59,766879,708616,2020-09
1325,恆大,受新冠肺炎影響致營收增加,13.26,399921,761.55,52577,452980,370.91,535427,2521389,2020-09
1326,台化,-,-7.17,20451507,-26.94,25985347,18984099,-29.49,226741849,159867505,2020-09
4306,炎洲,-,4.79,1103473,-19.37,1434164,1156332,-19.05,10764088,8713089,2020-09
1402,遠東新,-,4.58,15997860,-17.53,20288593,16731731,-21.22,169985006,133910000,2020-09
1409,新纖,-,19.99,2458078,-12.15,3357589,2949597,-24.69,26863837,20230715,2020-09
1410,南染,-,0.42,31295,-11.8,35635,31428,-2.61,269456,262421,2020-09
1413,宏洲,疫情影響，下游需求急速萎縮,10.89,90952,-52.99,214577,100864,-56.29,2184375,954722,2020-09
1414,東和,-,47.2,40033,-4.42,61659,58930,-24.87,570739,428768,2020-09
1417,嘉裕,-,-10.24,90463,-28.41,113433,81197,-27.41,930656,675505,2020-09
1418,東華,因客戶受新冠狀肺炎疫情之影響調降開工率及主原料丙烯腈價格下跌，造成亞克力纖維市場需求停滯。,-48.48,6940,-73.09,13287,3575,-62.52,174787,65506,2020-09
1419,新紡,-,38.03,112340,-7.14,166996,155070,8.74,1162539,1264149,2020-09
1423,利華,受到全球肺炎疫情依舊嚴峻以及低迷之經濟情勢影響，導致毛價出現持續性下跌，銷售因此較去年同期明顯出現萎縮。,-8.23,14835,-67.33,41673,13614,-57.56,356042,151080,2020-09
1434,福懋,-,5.15,2081782,-27.73,3029589,2189192,-24.34,25514469,19302984,2020-09
1439,中和,-,-16.07,7998,-38.54,10921,6712,-32.82,125843,84539,2020-09
1440,南紡,-,-8.72,1348536,-34.39,1875976,1230819,-28.63,15664997,11179929,2020-09
1441,大東,-,42.33,125484,48.34,120395,178603,8.81,992378,1079823,2020-09
1443,立益,-,11.76,41296,-20.12,57781,46155,-22.18,454792,353905,2020-09
1444,力麗,-,15.83,601444,-34.31,1060625,696679,-34.87,8305700,5409480,2020-09
1445,大宇,-,0.35,66974,-24.04,88487,67213,-33.13,922184,616611,2020-09
1446,宏和,營建收入增加,190.59,28078,79.47,45462,81594,10.39,315263,348032,2020-09
1447,力鵬,-,54.18,622904,-10.61,1074439,960407,-35.73,10164624,6532291,2020-09
1449,佳和,-,176.79,86690,20.66,198862,239951,-22.05,1595288,1243447,2020-09
1451,年興,-,-1.75,669496,-9.08,723471,657733,-25.32,5741554,4287788,2020-09
1452,宏益,-,34.45,81921,-26.89,150673,110149,-47.1,1342276,710064,2020-09
1453,大將,"本年營收增加,係因本年銷售待售房屋及營建用地所致",-99.84,172376,618.91,37,266,37899.47,576,218877,2020-09
1454,台富,因為新冠肺炎疫情影響，全球需求銳減,-29.06,89393,-53.74,137104,63413,-39.39,1294891,784791,2020-09
1455,集盛,-,36.81,523263,-25.07,955462,715912,-45.44,8555582,4667543,2020-09
1456,怡華,本月認列建設收入較去年本月增加所致,58.11,44070,179.94,24891,69680,-36.87,567082,357981,2020-09
1457,宜進,"主係台南廠停止生產及新冠肺炎疫情影響,致營業額大幅降低。",13.01,171135,-50.91,394054,193402,-50.08,3479257,1736569,2020-09
1459,聯發,受新型冠狀病毒疫情影響，致本期營業收入淨額較去年同期大幅度減少。,14.91,108393,-41.75,213846,124555,-53.01,2216389,1041386,2020-09
1460,宏遠,-,8.13,555438,-16.23,717053,600632,-24.19,5530197,4192278,2020-09
1463,強盛,受疫情影響，致訂單減少,7.79,25016,-65.28,77681,26967,-20.61,400713,318113,2020-09
1464,得力,-,35.35,473280,-36.05,1001832,640626,-22.76,6613293,5108007,2020-09
1465,偉全,本年營收較去年同期減少，主要係因去年同期含已處分子公司之營收及本年度受疫情影響客戶需求萎縮。,10.6,25290,-40.28,46839,27972,-60.86,695052,272035,2020-09
1466,聚隆,-,6.62,213118,-15.22,268055,227247,-34.25,2351955,1546207,2020-09
1467,南緯,因受新冠病毒影響，集團8月增加防護衣及隔離衣外銷營收，營收大幅增加，以致營收較去年同期增加約70.35%。,1.69,1099563,70.35,656382,1118168,2.02,4644884,4738993,2020-09
1468,昶和,-,-17.77,83704,-17.96,83902,68829,-4.17,686261,657595,2020-09
1470,大統新創,-,46.15,35419,-41.23,88088,51766,-31.9,559621,381054,2020-09
1472,三洋紡,-,64.3,28745,3.06,45827,47230,-18.72,241861,196562,2020-09
1473,台南,-,9.05,530119,-25.2,772965,578104,-23.22,5408834,4152631,2020-09
1474,弘裕,-,-6.85,242144,-22.38,290603,225541,-24.29,2298112,1739735,2020-09
1475,業旺,主要開始銷售染劑產品,12.49,9420,147.59,4280,10597,10.87,38918,43150,2020-09
1476,儒鴻,-,-25.33,2733446,-17.84,2483930,2040791,-10.44,18129460,16235196,2020-09
1477,聚陽,-,40.35,2220229,28.94,2416786,3116299,-7.15,17441435,16192946,2020-09
4414,如興,-,0.64,1692605,-4.73,1788205,1703554,12.4,10272653,11547044,2020-09
4426,利勤,因國外新冠肺炎疫情嚴重影響，導致出貨減少,9.34,105752,-51.12,236583,115635,-48.96,1629325,831494,2020-09
4438,廣越,-,2.34,1771757,-19.66,2257087,1813260,-19.62,10705973,8605460,2020-09
1503,士電,-,1.81,1901013,-6.48,2069620,1935498,-5.76,17238239,16244808,2020-09
1504,東元,-,-6.64,3940025,0.59,3656358,3678179,-7.67,31836390,29391646,2020-09
1506,正道,-,2.2,60308,-37.05,97932,61639,-31.03,820842,566091,2020-09
1507,永大,此為本公司自結數,5.0,1374677,23.31,1170612,1443483,6.52,8832696,9409207,2020-09
1513,中興電,本月合併營收較去年同期增加，主要係設備投入工程增加 ，依工進認列收入致營收增加•,21.7,1087951,58.93,833099,1324092,14.58,7675568,8794871,2020-09
1514,亞力,-,-12.94,416869,4.92,345898,362926,4.82,3124467,3275081,2020-09
1515,力山,客戶銷售狀況好增加採購量,4.01,1083857,54.61,729184,1127421,10.57,4981619,5508208,2020-09
1517,利奇,-,-6.62,350337,36.8,239120,327135,-2.82,2000209,1943770,2020-09
1519,華城,-,49.71,613204,39.74,656929,918051,34.31,3734398,5015942,2020-09
1526,日馳,-,5.72,120977,36.39,93773,127903,-0.62,766710,761891,2020-09
1527,鑽全,-,5.67,301298,0.29,317437,318383,-7.11,2452581,2278085,2020-09
1528,恩德,-,13.24,248639,-13.24,324550,281561,-17.13,2567020,2127089,2020-09
1529,樂士,"本月因太陽能工程營收認列較多,故本月及本年累計營收增幅大",147.85,51559,155.78,49962,127794,105.13,242214,496859,2020-09
1530,亞崴,-,-19.56,319293,-8.47,280609,256838,-10.42,2268251,2031822,2020-09
1531,高林股,-,12.91,126347,-20.49,179432,142660,-36.99,1514755,954376,2020-09
1532,勤美,-,21.61,969679,12.79,1045547,1179290,-28.36,9552309,6842803,2020-09
1535,中宇,-,5.74,705915,-9.29,822978,746497,-14.16,6345409,5446647,2020-09
1537,廣隆,-,-2.7,614533,-11.77,677723,597914,-12.83,5284267,4605772,2020-09
1538,正峰,-,-0.1,25752,-16.08,30659,25726,-22.44,234467,181836,2020-09
1539,巨庭,國外市場需求增加,-3.98,206821,68.72,117691,198573,-10.76,1513095,1350171,2020-09
1540,喬福,歐美市場衰退,4.93,21026,-66.91,66687,22063,-63.31,471280,172869,2020-09
1541,錩泰,-,-20.45,513506,-2.17,417530,408445,9.07,2962274,3231112,2020-09
1558,伸興,-,10.89,735104,21.89,668805,815229,9.78,3948035,4334159,2020-09
1560,中砂,-,-1.58,439426,7.15,403594,432477,5.06,3242368,3406647,2020-09
1583,程泰,-,-9.35,482880,3.8,421692,437724,-18.75,4123064,3349638,2020-09
1597,直得,-,7.19,113076,7.52,112735,121215,1.1,906037,916067,2020-09
2049,上銀,-,-10.87,2041883,15.73,1572389,1819821,-11.59,14822506,13104347,2020-09
2241,艾姆勒,-,14.94,58962,-11.31,76422,67776,5.96,500373,530214,2020-09
2371,大同,-,-13.95,2636869,-21.39,2886302,2268775,-0.8,21822091,21645424,2020-09
3167,大量,市場設備需求逐漸復甦所致,10.66,216010,62.59,147018,239039,8.92,1238114,1348648,2020-09
4526,東台,-,-5.43,589161,-38.62,907764,557146,-30.73,7305029,5060008,2020-09
4532,瑞智,-,-18.81,1773305,32.97,1082625,1439605,-9.47,13999665,12673247,2020-09
4540,全球傳動,-,1.13,258921,33.34,196393,261871,23.57,1426945,1763396,2020-09
4555,氣立,-,-9.13,154027,33.85,104559,139953,13.16,919559,1040629,2020-09
4562,穎漢,-,-4.17,51717,-32.81,73766,49558,-36.89,678203,427961,2020-09
4564,元翎,-,6.69,174044,-16.89,223452,185703,-31.01,1945247,1341884,2020-09
4566,時碩工業,-,12.72,259672,-15.67,347150,292724,-14.46,2539194,2171904,2020-09
4572,駐龍,"因受新冠肺炎疫情影響,致營收減少",-1.98,23195,-68.09,71257,22735,-54.48,566992,258083,2020-09
4576,大銀微系統,-,-21.93,242588,19.73,158153,189366,15.16,1412764,1626991,2020-09
8222,寶一,因疫情影響,66.98,19513,-53.1,69484,32584,-42.03,532354,308603,2020-09
8374,羅昇,-,-4.41,214489,-11.38,231340,205012,-13.1,2042582,1774822,2020-09
8996,高力,-,2.29,135413,-40.98,234720,138527,-10.65,1452091,1297362,2020-09
1603,華電,-,-30.35,200574,-18.17,170712,139681,-6.4,1616589,1513046,2020-09
1604,聲寶,-,-22.5,835946,12.34,576682,647857,8.02,4982170,5382223,2020-09
1605,華新,-,-0.57,8900885,-8.36,9657602,8849975,-24.46,93840788,70881437,2020-09
1608,華榮,-,2.59,559833,-17.11,692934,574345,-10.55,5162151,4617301,2020-09
1609,大亞,-,-5.27,1613994,4.37,1464737,1528848,-5.76,12009466,11316551,2020-09
1611,中電,-,-3.66,183152,-9.67,195345,176437,-8.47,1565988,1433196,2020-09
1612,宏泰,-,34.48,318163,44.38,296331,427866,31.97,2351360,3103234,2020-09
1614,三洋電,-,-31.17,694427,5.47,453131,477949,6.33,3707551,3942580,2020-09
1615,大山,-,-18.15,365987,28.49,233109,299534,6.91,1904347,2035992,2020-09
1616,億泰,-,-2.57,218417,-34.11,323009,212801,-13.68,2019936,1743476,2020-09
1617,榮星,-,11.27,235203,11.09,235583,261718,-5.07,1884526,1788906,2020-09
1618,合機,"109年8月業主通知交貨較多,致超高壓線相關附屬器材及光放管等出貨量較去年同期增加。",-45.25,505642,60.23,172739,276791,23.45,1432412,1768342,2020-09
4930,燦星網,"109/3/27董事會決議處分燦星國旅全數持股，109年第一季起將該公司轉列停業單位，合併營收分別扣除110,186仟元及1,361,563仟元。",12.42,937449,21.79,865260,1053882,-11.27,6233403,5530436,2020-09
5283,禾聯碩,-,-21.34,828370,11.22,585802,651556,6.31,4104505,4363894,2020-09
1708,東鹼,-,1.87,329276,-14.1,390570,335463,-5.52,2894742,2734769,2020-09
1709,和益,-,-8.83,677623,-21.79,789959,617786,-3.04,5865311,5686536,2020-09
1710,東聯,無,-0.46,1306235,-28.11,1808661,1300138,-29.98,16865391,11808658,2020-09
1711,永光,-,0.25,591468,-24.32,783586,592948,-21.4,6333753,4978250,2020-09
1712,興農,-,-3.59,1457145,-2.58,1441985,1404696,4.33,11463268,11959948,2020-09
1713,國化,-,-0.79,36624,-31.07,52712,36333,-22.78,400035,308878,2020-09
1714,和桐,-,-4.97,1888300,-12.96,2061554,1794327,-0.36,18395880,18328926,2020-09
1717,長興,-,-0.98,3203507,-6.85,3405490,3171998,-13.98,26694194,22961152,2020-09
1718,中纖,"本月份自結異業別合併營收資訊,未經會計師簽證或核閱",-9.06,2675847,-15.97,2895985,2433210,-21.77,24455443,19129151,2020-09
1721,三晃,-,-9.42,220390,-27.08,273750,199617,-11.68,2173107,1919113,2020-09
1722,台肥,-,-11.1,919353,-5.6,865852,817293,-13.94,8345858,7182123,2020-09
1723,中碳,-,28.84,335847,-39.26,712468,432718,-34.33,5356206,3517412,2020-09
1724,台硝,-,-14.79,158111,-9.01,148063,134717,-7.85,1240263,1142887,2020-09
1725,元禎,-,0.12,489248,-27.71,677657,489844,-26.37,5847839,4305759,2020-09
1726,永記,-,-11.24,669485,-5.95,631792,594184,-0.32,5050349,5033822,2020-09
1727,中華化,-,1.81,138401,-33.42,211646,140909,-22.57,1554800,1203849,2020-09
1730,花仙子,-,-0.39,245741,4.44,234341,244761,-22.93,2484005,1914181,2020-09
1732,毛寶,-,-13.16,52806,-3.02,47283,45855,5.42,400798,422558,2020-09
1735,日勝化,-,13.29,190362,-19.08,266545,215671,-33.69,2067402,1370747,2020-09
1773,勝一,-,2.31,597201,-10.28,681081,611046,4.59,4805032,5025812,2020-09
1776,展宇,-,8.2,100301,-13.34,125250,108532,-20.77,1076948,853176,2020-09
3708,上緯投控,客戶訂單增加，帶動我司營收成長,16.25,874007,103.51,499264,1016098,32.03,4056359,5355745,2020-09
4720,德淵,-,-14.54,309166,-4.26,275972,264198,-7.68,2115647,1952971,2020-09
4722,國精化,-,10.23,281540,-6.72,332726,310353,-18.77,2943552,2390900,2020-09
4725,信昌化,-,-13.82,787270,6.13,639218,678425,-32.12,7520464,5104554,2020-09
4739,康普,-,-22.56,532990,-32.48,611247,412698,-16.24,4222330,3536294,2020-09
4755,三福化,"8月份營收包含87,747仟元之工程收入",-4.83,370494,10.14,320123,352585,-3.43,2655172,2563963,2020-09
4764,雙鍵,-,1.29,195584,-29.87,282542,198121,-34.63,2428777,1587632,2020-09
4766,南寶,-,-7.45,1364392,-14.6,1478644,1262664,-12.36,11077231,9707141,2020-09
1598,岱宇,新冠肺炎疫情帶動家用健身器材需求激增,6.94,1042445,158.9,430603,1114849,70.6,3667594,6257083,2020-09
1701,中化,-,-1.27,634856,-5.67,664429,626738,0.94,5261843,5311576,2020-09
1707,葡萄王,-,-8.37,740937,0.75,673792,678882,-2.8,5840961,5676995,2020-09
1720,生達,-,1.52,340386,4.34,331181,345579,11.52,2536034,2828429,2020-09
1731,美吾華,本月電商品牌進軍知名實體通路，當月營收及毛利率持續成長。惟109年起淡出低利潤之物流配送業務，累計營收仍受影響。,5.36,93714,12.17,88022,98741,-9.95,773489,696494,2020-09
1733,五鼎,-,-14.66,194017,18.91,139224,165562,2.85,1361707,1400593,2020-09
1734,杏輝,-,1.98,200095,10.64,184427,204066,5.14,1533025,1611929,2020-09
1736,喬山,-,2.99,2172534,0.7,2222015,2237583,3.73,15011499,15572181,2020-09
1760,寶齡富錦,-,61.22,102966,1.11,164176,166011,-6.74,1006112,938294,2020-09
1762,中化生,單月營收較去年同期增加，主係MMF、EVE及FK506產品銷售較去年同期增加所致。,-20.5,124018,225.83,30258,98590,19.88,769058,921960,2020-09
1783,和康生,-,43.82,26159,-5.36,39758,37624,-2.16,289746,283479,2020-09
1786,科妍,皮下填補劑、一針劑型關節腔注射劑及可吸收防沾黏業務銷售增加,160.77,26917,118.36,32145,70193,12.47,276601,311104,2020-09
1789,神隆,-,-57.42,343506,-28.94,205815,146250,5.01,1847632,1940359,2020-09
1795,美時,-,-33.03,1116873,19.28,627033,747953,20.68,5449242,6576172,2020-09
3164,景岳,-,-17.21,25401,0.26,20973,21028,-8.54,224600,205403,2020-09
3705,永信,-,-13.39,668823,-17.95,705945,579203,-0.9,5224105,5176716,2020-09
4104,佳醫,-,4.85,542778,-5.1,599769,569144,4.06,4258348,4431254,2020-09
4106,雃博,-,-16.55,173617,-9.0,159216,144875,-9.37,1372549,1243838,2020-09
4108,懷特,「癌因性疲憊症CRF」的處方新藥因疫情緩和需求回溫，當月業績較去年同期持續成長，且子公司配合客戶需求，出貨逐漸恢復正常。,35.88,6977,41.44,6703,9481,-30.98,76626,52881,2020-09
4119,旭富,-,-30.43,288249,-4.39,209737,200510,22.48,1633717,2001010,2020-09
4133,亞諾法,-,1.84,44995,36.06,33678,45825,4.9,280309,294049,2020-09
4142,國光生,-,8766.33,1898,-21.86,215383,168283,48.84,403290,600273,2020-09
4155,訊映,-,1.73,105346,2.31,104753,107176,18.39,762356,902610,2020-09
4164,承業醫,-,-42.51,306437,-37.04,279806,176158,-16.54,2001607,1670412,2020-09
4737,華廣,-,29.59,117052,7.58,141004,151697,-22.21,1261950,981566,2020-09
4746,台耀,-,21.24,241409,18.36,247279,292692,12.4,1765432,1984451,2020-09
6491,晶碩,-,25.7,278055,23.98,281916,349540,5.32,2074024,2184428,2020-09
1802,台玻,-,13.03,3692449,16.3,3588814,4173931,-8.07,26471987,24335697,2020-09
1806,冠軍,-,9.83,299541,-19.18,407103,328988,-20.45,3104944,2469917,2020-09
1809,中釉,-,-13.58,165601,-27.8,198213,143107,-26.17,1528503,1128387,2020-09
1810,和成,-,-13.3,423362,-19.77,457511,367048,-7.65,3471505,3205916,2020-09
1817,凱撒衛,-,-7.04,212883,2.25,193517,197882,0.64,1467974,1477407,2020-09
1903,士紙,-,-4.49,11790,-0.84,11356,11260,-9.53,113876,103022,2020-09
1904,正隆,-,-7.32,3364103,-8.34,3401559,3117609,-2.05,25662107,25134898,2020-09
1905,華紙,-,-2.57,1496446,-10.5,1628979,1457853,-14.83,14110128,12016239,2020-09
1906,寶隆,-,-36.93,148465,-7.25,100952,93623,10.85,838923,929958,2020-09
1907,永豐餘,-,2.13,6012155,-4.38,6422441,6140800,-7.04,49156016,45690615,2020-09
1909,榮成,-,0.0,3862177,-0.02,3863274,3862390,-21.41,30992642,24354543,2020-09
2002,中鋼,-,4.63,24688800,-16.66,30997557,25832421,-20.49,252874993,201049509,2020-09
2006,東和鋼鐵,-,-9.07,3515727,-11.53,3613822,3196799,-13.05,30370299,26404519,2020-09
2007,燁興,-,32.27,376587,-8.19,542585,498115,-22.06,4698265,3661404,2020-09
2008,高興昌,-,23.04,62950,9.02,71043,77456,-33.97,865214,571285,2020-09
2009,第一銅,-,-4.25,180791,-19.95,216261,173102,-14.75,1689724,1440406,2020-09
2010,春源,-,1.45,1662858,35.5,1245053,1687127,13.68,10579679,12027047,2020-09
2012,春雨,-,-2.74,668069,-18.11,793384,649699,-18.3,6234029,5093036,2020-09
2013,中鋼構,-,0.26,969747,-19.73,1211400,972322,-27.57,11551631,8366393,2020-09
