公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收,date
2014,中鴻,-,23.21,2610889,-4.76,3378074,3217111,-22.21,30568031,23777305,2020-09
2015,豐興,-,-10.05,2236686,-5.27,2123693,2011691,-5.36,18372794,17386445,2020-09
2017,官田鋼,-,49.73,287800,16.59,369620,430941,-24.21,2849289,2159474,2020-09
2020,美亞,-,11.44,427611,32.1,360736,476535,8.9,3078141,3352111,2020-09
2022,聚亨,-,-28.2,735681,-45.87,975735,528155,-29.06,7780297,5518728,2020-09
2023,燁輝,-,17.2,4079373,-8.74,5239566,4781153,-15.89,40692709,34224292,2020-09
2024,志聯,-,22.45,90925,8.16,102934,111342,-14.38,835888,715663,2020-09
2025,千興,-,-14.46,69529,-2.3,60880,59475,-36.82,850653,537369,2020-09
2027,大成鋼,-,2.61,4721138,-27.96,6725636,4844581,-32.16,55821291,37868319,2020-09
2028,威致,-,-18.74,758568,-27.72,852825,616369,-21.07,6561972,5178889,2020-09
2029,盛餘,-,23.53,649076,-12.93,920995,801842,-11.29,6605130,5858940,2020-09
2030,彰源,-,-3.6,907595,-18.05,1067633,874900,-16.97,8126764,6746990,2020-09
2031,新光鋼,-,-5.66,1010454,30.62,729698,953174,15.51,5454813,6300879,2020-09
2032,新鋼,-,-5.99,298767,8.12,259745,280860,10.53,1889051,2088108,2020-09
2033,佳大,-,-28.13,78109,-20.71,70802,56136,-9.94,563366,507345,2020-09
2034,允強,-,8.1,942357,-37.24,1623485,1018752,-23.01,11197840,8621195,2020-09
2038,海光,-,-17.71,620794,3.4,494017,510825,-3.39,5222057,5044824,2020-09
2069,運錩,-,5.79,610247,-11.21,727194,645619,-22.4,5831750,4525016,2020-09
3004,豐達科,因受新冠肺炎疫情影響,6.36,110750,-52.29,246918,117802,-31.15,1851186,1274506,2020-09
5007,三星,-,7.44,396755,-24.05,561290,426295,-32.29,4586323,3104980,2020-09
9958,世紀鋼,本月及本年增加百分比達50%以上，主因風力事業陸續投產，影響收入較同期增加。,0.93,700467,253.46,200023,707017,217.68,1225772,3894051,2020-09
2101,南港,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準.",5.61,977260,15.93,890279,1032112,-19.04,7621964,6170535,2020-09
2102,泰豐,-,-5.03,647298,34.66,456452,614698,20.13,3072361,3690881,2020-09
2103,台橡,-,-7.42,1874026,-23.78,2276179,1734840,-20.69,19718464,15638051,2020-09
2104,國際中橡,-,30.7,1460543,-20.95,2415069,1908989,-36.71,16806869,10636990,2020-09
2105,正新,無。,4.51,8988799,1.18,9284372,9394543,-18.62,73763109,60028221,2020-09
2106,建大,-,-7.82,2922815,-2.98,2777000,2694109,-11.9,21926714,19315817,2020-09
2107,厚生,主要係因本期營建收入較去年同期增加所致.,88.89,226746,150.21,171178,428307,18.08,1869045,2207125,2020-09
2108,南帝,-,16.63,962783,-4.26,1172970,1122938,-10.22,8291985,7443741,2020-09
2109,華豐,-,7.64,451151,1.17,480021,485643,-11.79,3447497,3040765,2020-09
2114,鑫永銓,-,1.43,130146,-5.71,140003,132008,-5.37,1096039,1037118,2020-09
6582,申豐,-,0.52,416832,9.72,381893,419039,31.45,2156496,2834726,2020-09
1319,東陽,-,-2.57,1468402,-14.51,1673581,1430624,-21.97,14098753,11000232,2020-09
1339,昭輝,-,-1.41,198459,-9.33,215815,195660,-23.98,1732888,1317190,2020-09
1512,瑞利,-,-51.54,154684,-44.55,135178,74947,-41.72,1357303,790965,2020-09
1521,大億,-,-15.38,323713,-40.9,463541,273921,-29.01,3736136,2652059,2020-09
1522,堤維西,-,-4.54,1320186,-14.63,1476241,1260148,-21.59,11969405,9384719,2020-09
1524,耿鼎,-,-2.46,174998,-15.2,201306,170689,-22.42,1561891,1211606,2020-09
1525,江申,木床、零件及模治具收入增加所致,-21.96,104552,51.9,53706,81583,-22.67,834074,644940,2020-09
1533,車王電,-,9.32,208813,-8.57,249684,228284,-20.28,1928841,1537644,2020-09
1536,和大,-,14.29,368145,-18.71,517645,420769,-25.82,4009297,2973909,2020-09
1568,倉佑,-,2.71,154499,-12.82,182042,158701,-20.66,1327360,1053034,2020-09
1587,吉茂,-,5.68,155055,32.31,123848,163865,4.92,997703,1046839,2020-09
2201,裕隆,-,-20.39,8250370,-0.56,6604840,6567852,-7.6,57029095,52690351,2020-09
2204,中華,-,-22.01,3009420,17.86,1991011,2346776,-7.52,21776238,20136657,2020-09
2206,三陽工業,-,-4.12,3894789,32.0,2828684,3734142,9.28,22793996,24911168,2020-09
2207,和泰車,-,-37.47,23157675,1.06,14327801,14479821,12.71,133362320,150325995,2020-09
2227,裕日車,-,-24.54,2820552,-5.06,2241754,2128107,-7.74,21150872,19512637,2020-09
2228,劍麟,-,14.19,234231,-29.83,381240,267486,-35.72,3060746,1967245,2020-09
2231,為升,-,63.67,181683,-8.17,323820,297361,-28.79,2772603,1974240,2020-09
2233,宇隆,-,-2.93,208152,10.33,183118,202039,-1.62,1530728,1505843,2020-09
2247,汎德永業,本月交車數量成長,12.78,2962660,52.13,2196389,3341580,15.6,21286400,24608158,2020-09
2497,怡利電,-,10.56,121271,-27.99,186217,134078,-39.34,1526018,925656,2020-09
3346,麗清,無,-14.31,426245,-2.29,373814,365218,-8.27,2729615,2503823,2020-09
4551,智伸科,"主係旭申國際於109年4月13日成為100%子公司,共同控制下企業合併,同步重編去年合併營收。",2.93,666995,4.33,658049,686558,-12.15,4988019,4381566,2020-09
6288,聯嘉,-,11.77,365020,8.95,374466,408005,-18.04,2763168,2264492,2020-09
6605,帝寶,-,-12.13,1345662,-7.65,1280319,1182332,-11.67,10257434,9059415,2020-09
2302,麗正,係本月訂單需求較上月增加所致,22.24,54383,63.51,40657,66481,5.41,335990,354185,2020-09
2303,聯電,-,-4.21,15494823,12.57,13184069,14841818,22.46,95526360,116990748,2020-09
2329,華泰,-,-2.27,1079272,-40.24,1765203,1054756,-22.17,11919482,9276501,2020-09
2330,台積電,無,15.96,105963468,15.79,106117619,122878244,30.67,650578287,850137262,2020-09
2337,旺宏,-,0.47,3139283,-16.79,3791065,3154192,22.84,20334388,24979921,2020-09
2338,光罩,本公司合併美祿/群豐之營收,-9.48,397967,5.76,340611,360231,38.49,2139221,2962740,2020-09
2342,茂矽,-,-6.93,171177,40.58,113317,159312,47.69,843125,1245268,2020-09
2344,華邦電,-,7.47,4124163,-0.68,4463022,4432501,3.68,31688942,32858262,2020-09
2351,順德,-,4.9,667242,0.31,697803,699969,-10.68,5996666,5355675,2020-09
2363,矽統,-,11.42,12447,-15.23,16362,13869,-36.83,163144,103047,2020-09
2369,菱生,-,3.12,445881,5.13,437345,459811,14.46,3036292,3475464,2020-09
2379,瑞昱,-,5.26,6935184,40.67,5189570,7300353,24.48,38157938,47501734,2020-09
2388,威盛,-,1.46,520032,11.48,473256,527631,12.48,3621658,4073750,2020-09
2401,凌陽,-,-3.31,666277,35.74,474544,644183,4.7,3708129,3882489,2020-09
2408,南亞科,-,-0.74,4906905,-6.73,5222016,4870327,21.04,33610600,40685459,2020-09
2434,統懋,-,8.76,10193,-7.41,11974,11086,-25.46,114543,85376,2020-09
2436,偉詮電,-,11.35,219736,19.46,204811,244685,6.02,1514997,1606351,2020-09
2441,超豐,-,4.06,1232919,12.92,1136175,1282981,21.77,7700681,9377452,2020-09
2449,京元電子,-,1.22,2471346,3.99,2405477,2501503,22.0,16091303,19632505,2020-09
2451,創見,-,-15.19,957237,-25.35,1087491,811792,-18.44,9165310,7475157,2020-09
2454,聯發科,海外子公司之營收係以當月平均匯率換算之,22.56,26692397,41.97,23043007,32716126,18.89,158019846,187874551,2020-09
2458,義隆,居家辦公及授課市場需求增加,3.92,1465826,69.42,899157,1523422,51.6,5761474,8734788,2020-09
2481,強茂,"本月營收淨額含二極體$893,828仟元及其他$29,729仟元，減銷退/折$7,129仟元。",6.02,864343,17.04,782953,916428,8.24,6007027,6502082,2020-09
3006,晶豪科,-,3.94,1177988,5.48,1160803,1224451,18.24,7845492,9276797,2020-09
3014,聯陽,-,5.47,461424,37.52,353877,486664,28.76,2289639,2948163,2020-09
3016,嘉晶,-,3.25,304381,10.83,283551,314278,2.95,2592545,2669077,2020-09
3034,聯詠,-,8.0,6743704,30.81,5567553,7283388,17.27,42232490,49528534,2020-09
3035,智原,-,2.28,490642,-5.12,528995,501862,6.11,3358939,3564200,2020-09
3041,揚智,-,54.17,133384,10.48,186134,205644,-1.16,1339997,1324324,2020-09
3054,立萬利,受市場需求增加及產品調整等影響，致本期營收較去年同期增加。,-41.02,22678,2.38,13063,13374,265.37,65918,240848,2020-09
3094,聯傑,-,0.94,17901,-17.69,21955,18070,-0.69,150558,149511,2020-09
3189,景碩,-,-5.45,2361708,10.59,2018886,2232816,22.59,14089296,17273042,2020-09
3257,虹冠電,客戶需求量增加,7.04,95815,45.85,70318,102563,52.58,392608,599065,2020-09
3413,京鼎,-,-13.56,973791,39.51,603284,841669,48.88,4404737,6558081,2020-09
3443,創意,-,26.58,935954,38.72,854049,1184762,23.44,6656464,8217381,2020-09
3530,晶相光,-,33.11,226014,24.84,240996,300869,18.82,1401803,1665741,2020-09
3532,台勝科,-,-7.71,1043456,28.01,752268,962987,0.14,8019906,8031530,2020-09
3536,誠創,"因本月面板.整流器營收下滑,致營收較去年衰退",-13.14,46109,-75.19,161445,40048,-59.95,845430,338525,2020-09
3545,敦泰,IDC產品出貨量顯著提升,1.98,1213616,53.9,804240,1237745,50.55,5398921,8128594,2020-09
3583,辛耘,-,-3.68,307322,-20.6,372821,295995,-29.23,2936560,2078190,2020-09
3588,通嘉,-,-4.33,125644,30.98,91770,120202,33.73,669694,895593,2020-09
3686,達能,-,62.2,6945,14.73,9818,11265,-40.66,107098,63550,2020-09
3711,日月光投控,-,12.37,37325504,4.75,40039028,41944147,10.99,256017739,284175579,2020-09
4919,新唐,-,3.42,1097276,15.64,981295,1134860,13.37,6550358,7426433,2020-09
4952,凌通,-,3.49,272342,25.61,224381,281850,-3.93,1842487,1770020,2020-09
4961,天鈺,-,7.74,890502,29.87,738764,959502,3.84,5927273,6155444,2020-09
4967,十銓,-,8.15,607878,31.2,501120,657472,8.87,4608987,5018203,2020-09
4968,立積,因客戶需求增加及產能提升,4.26,528972,101.89,273189,551553,90.39,1632165,3107607,2020-09
5269,祥碩,本年營收較去年增加主係因客戶需求量增加所致。,12.75,600122,165.67,254708,676693,76.78,2359620,4171498,2020-09
5285,界霖,-,-2.09,322746,-11.56,357305,315987,-8.67,2971265,2713461,2020-09
5471,松翰,新冠肺炎疫情全球延燒，國內外因應防疫所需，對本公司醫療量測及影像晶片需求強勁，帶動營收顯著成長。,8.86,460014,80.25,277817,500779,53.89,2135307,3286036,2020-09
6202,盛群,-,-1.04,487632,25.72,383796,482528,13.51,3015459,3422968,2020-09
6239,力成,-,-0.29,6320817,3.83,6069915,6302445,23.42,41193595,50845066,2020-09
6243,迅杰,-,15.31,61752,32.72,53655,71211,13.09,363252,410808,2020-09
6257,矽格,-,10.15,1023095,30.76,861883,1127003,30.48,5951903,7766110,2020-09
6271,同欣電,投資之子公司營收併入,0.25,911463,50.09,608844,913829,24.53,4690276,5841150,2020-09
6531,愛普,-,25.86,336677,29.24,327855,423747,32.15,2116539,2797051,2020-09
6533,晶心科,-,-7.13,30285,26.17,22289,28124,-10.29,296614,266068,2020-09
6552,易華電,-,-12.69,262023,-18.67,281286,228764,-11.83,2062792,1818673,2020-09
8016,矽創,-,5.98,1258731,-0.09,1335334,1334015,-3.5,8680430,8376451,2020-09
8028,昇陽半導體,-,1.21,197146,-20.83,252076,199546,-8.71,1758809,1605441,2020-09
8081,致新,-,0.45,680723,27.14,537824,683840,34.48,3498829,4705389,2020-09
8110,華東,-,3.05,466057,-15.81,570496,480282,-5.97,4334212,4075218,2020-09
8131,福懋科,-,2.05,778782,-7.36,857970,794776,7.56,6075646,6535194,2020-09
8150,南茂,-,0.84,1886592,-0.5,1912105,1902474,13.73,13016766,14804001,2020-09
8261,富鼎,-,-3.21,274089,36.8,193902,265276,31.9,1409984,1859832,2020-09
8271,宇瞻,-,-29.81,655758,-27.93,638610,460216,-3.68,4955194,4772509,2020-09
2301,光寶科,-,2.57,13117685,-17.69,16349594,13455724,-14.02,117367179,100909991,2020-09
2305,全友,-,-21.57,53917,-5.41,44704,42284,10.66,307084,339849,2020-09
2324,仁寶,-,-6.48,89771191,12.52,74609805,83952978,0.53,616116460,619424859,2020-09
2331,精英,-,8.07,2039352,-5.91,2342635,2203994,-12.51,18810854,16456574,2020-09
2352,佳世達,-,22.44,14370287,25.27,14045700,17595459,5.68,108659477,114838684,2020-09
2353,宏��,-,17.35,23240567,34.94,20211350,27273473,11.19,148358884,164970659,2020-09
2356,英業達,-,-8.13,48696190,8.04,41404018,44734450,1.44,326164632,330867547,2020-09
2357,華碩,"以上申報之合併營收已排除停業單位營收。109年08月及108年08月累計合併營收(含停業單位)為246,436,887仟元及230,941,810仟元。",16.41,37141186,41.1,30642655,43239629,12.55,216266372,243410274,2020-09
2362,藍天,-,31.32,1645621,8.54,1991044,2161191,-12.72,14581833,12726584,2020-09
2364,倫飛,-,23.8,66079,33.44,61305,81808,1.1,501149,506696,2020-09
2365,昆盈,-,35.06,126101,0.13,170090,170324,-5.66,1009555,952351,2020-09
2376,技嘉,-,-14.0,8099005,13.36,6143507,6964531,31.88,40343098,53206698,2020-09
2377,微星,-,-4.08,13840272,17.12,11333820,13275096,18.54,76725162,90956600,2020-09
2380,虹光,海外(歐洲)及中國地區銷售金額較去年同期增加,-1.08,164829,63.64,99631,163044,-17.0,1096529,910066,2020-09
2382,廣達,-,-2.64,108927559,15.43,91868918,106045918,5.22,641934367,675453706,2020-09
2387,精元,因疫情居家辦公及客戶NB新機型導入出貨量增加，連帶鍵盤出貨量增加所致,3.39,2073762,103.54,1053362,2144079,58.14,7691995,12164122,2020-09
2395,研華,-,-2.48,4404376,-10.98,4825344,4295139,-4.71,35671245,33989873,2020-09
2397,友通,-,-0.97,639368,18.47,534397,633111,28.5,4271756,5489249,2020-09
2399,映泰,-,15.94,187975,2.48,212663,217949,-9.91,1496103,1347780,2020-09
2405,浩鑫,客戶需求減少,-15.52,126733,-63.51,293386,107054,-48.54,2174777,1118998,2020-09
2417,圓剛,本月較去年同期增加主要係因出貨量增加所致。,24.54,814860,280.56,266678,1014893,84.79,1946475,3597016,2020-09
2424,隴華,主要係去年同期銷售KU天線及配件2套,-44.5,1211,-46.53,1257,672,-25.81,15625,11592,2020-09
2425,承啟,-,-1.59,470379,21.02,382448,462857,-18.83,3029529,2458861,2020-09
2442,新美齊,本月營收較去年同期增加，主係營建專案交屋認列收入增加所致,-8.25,576015,31.11,403033,528439,-1.02,2950148,2920035,2020-09
2465,麗臺,-,-17.33,415684,7.02,321075,343624,11.65,2330232,2601851,2020-09
3002,歐格,-,-11.09,76927,26.82,53926,68394,15.59,434563,502324,2020-09
3005,神基,-,-2.89,2355672,-7.13,2463307,2287430,0.89,17484900,17641423,2020-09
3013,晟銘電,-,7.27,516127,20.83,458226,553682,9.48,3721070,4074046,2020-09
3017,奇鋐,-,1.2,3263265,9.57,3014089,3302723,14.58,22392497,25657363,2020-09
3022,威強電,-,-5.59,534352,10.01,458537,504448,-4.59,3856393,3679034,2020-09
3046,建��,-,-23.46,226914,43.61,120925,173669,-8.49,1164962,1065974,2020-09
3057,喬鼎,-,18.88,66770,-18.15,96995,79382,-17.65,781985,643903,2020-09
3060,銘異,-,8.3,268677,-37.8,467848,290984,-27.07,3568151,2602241,2020-09
3231,緯創,-,-10.77,78466276,-0.07,70065885,70012025,-0.92,548417868,543357200,2020-09
3416,融程電,專案客戶出貨所致,22.59,152884,51.34,123841,187431,-3.42,1099387,1061759,2020-09
3494,誠研,因受新型冠狀病毒疫情影響，致使營收波動。,50.97,28372,-56.19,97774,42834,-51.92,685915,329748,2020-09
3515,華擎,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異",-7.78,1879657,31.07,1322380,1733370,44.23,8274715,11934677,2020-09
3701,大眾控,-,10.01,622113,23.7,553296,684438,-4.92,4605617,4378634,2020-09
3706,神達,-,-0.43,3837984,43.1,2670345,3821282,18.65,22693435,26926606,2020-09
3712,永崴投控,-,55.82,351008,-10.81,613268,546959,-22.58,5096735,3945620,2020-09
4916,事欣科,因對恩德(1528)喪失控制力，故未予納入合併營收，致單月營收年減逾50%。,3.0,147391,-77.74,682198,151815,-44.97,4912659,2703429,2020-09
4938,和碩,無,1.64,103908742,7.32,98406528,105613255,3.17,790629320,815757809,2020-09
5258,虹堡,-,0.16,254254,-5.0,268093,254670,11.67,2032860,2270297,2020-09
6117,迎廣,-,-27.89,236612,-12.01,193911,170611,16.19,1309492,1521521,2020-09
6128,上福,-,-8.14,325940,-32.54,443839,299400,-37.41,4281584,2679653,2020-09
6166,凌華,-,-14.68,795020,-18.95,836907,678307,-10.87,6851164,6106205,2020-09
6172,互億,-,3.99,49991,18.63,43823,51989,-21.19,397890,313574,2020-09
6206,飛捷,-,4.2,386346,-2.17,411526,402577,-18.23,3665183,2996771,2020-09
6230,超眾,-,18.58,695565,7.08,770267,824812,0.46,5500666,5526433,2020-09
6235,華孚,-,12.74,145895,-1.3,166668,164488,-22.67,1475198,1140662,2020-09
6277,宏正,-,7.72,394441,4.2,407765,424922,-6.63,3272388,3055229,2020-09
6414,樺漢,-,10.91,6241571,11.11,6230238,6922681,1.86,49036481,49953105,2020-09
6579,研揚,-,-16.11,569515,-9.52,528078,477758,-1.47,4108490,4047799,2020-09
6669,緯穎,-,-5.29,15609333,34.29,11007754,14782687,14.21,102975359,117611379,2020-09
8114,振樺電,-,11.77,623611,-22.61,900683,697020,-21.22,6456080,5085540,2020-09
8163,達方,-,-0.57,2031241,27.94,1578449,2019620,12.86,12306353,13889086,2020-09
8210,勤誠,-,-8.57,730654,20.58,553952,667997,17.71,4192150,4934761,2020-09
9912,偉聯,-,1.17,48105,15.29,42212,48668,-15.2,381315,323335,2020-09
2323,中環,-,-3.99,765724,14.47,642172,735152,24.2,4906193,6093950,2020-09
2340,光磊,-,48.87,346114,-4.03,536935,515294,-10.76,3626100,3235696,2020-09
2349,錸德,-,1.97,601933,-1.16,621081,613844,-18.77,5282610,4290643,2020-09
2374,佳能,2020年與去年同期差異達50%以上說明：1.安控產品客戶出貨量下修。2.消費型數位相機出貨持續萎縮。,-7.56,292193,-29.25,381790,270083,-58.32,4936554,2057421,2020-09
2393,億光,-,1.56,1888521,8.15,1773483,1918067,1.43,13773136,13971017,2020-09
2406,國碩,-,-1.9,809631,36.93,579974,794184,0.84,5626229,5673687,2020-09
2409,友達,-,5.92,22897746,0.47,24139949,24253997,-10.17,182950006,164342107,2020-09
2426,鼎元,-,-0.49,219065,14.21,190860,217983,-8.61,1718852,1570830,2020-09
2438,翔耀,-,5.66,26503,-20.08,35042,28005,-6.66,280777,262063,2020-09
2448,晶電,-,15.53,1128869,-8.88,1431469,1304233,-15.61,10608668,8951696,2020-09
2466,冠西電,主係本年度機上盒收入較去年大幅減少,-12.88,271980,-2.91,244046,236926,-54.6,2046736,929127,2020-09
2486,一詮,-,6.43,349979,21.03,307778,372505,6.94,2410032,2577459,2020-09
2489,瑞軒,-,6.43,1310197,11.54,1250149,1394468,2.66,9443473,9694789,2020-09
2491,吉祥全,本期係透過損益按公允價值衡量之金融資產損益未實現評價調整。,-70.65,21600,-81.03,33413,6338,-38.82,224140,137125,2020-09
3008,大立光,-,8.93,4612265,-22.1,6450357,5024595,-0.78,35791855,35510711,2020-09
3019,亞光,-,-0.32,1509006,-13.9,1747103,1504083,-22.58,12682497,9817702,2020-09
3024,憶聲,-,-10.81,166455,20.47,123218,148450,-0.82,941065,933329,2020-09
3031,佰鴻,-,9.8,112797,-24.24,163492,123861,-26.5,1169727,859673,2020-09
3038,全台,-,-0.0,329031,-21.57,419542,329012,-6.2,2698789,2531450,2020-09
3049,和鑫,本期營收較去年同期減少51.02%，係客戶需求減少及減少合併個體所致。,-14.48,250816,-51.01,437876,214480,-34.3,2917240,1916369,2020-09
3050,鈺德,108年9月26日子公司厚聚能源開發取得錸洋科技股權，經由會計師事務所重編107年及108年合併報表 ，因此更新合併後相關營收數。,1.7,87845,-13.64,103466,89343,-2.34,663496,647916,2020-09
3051,力特,-,-9.12,214844,-18.42,239339,195243,-8.63,1637467,1496132,2020-09
3059,華晶科,-,-2.49,535340,-3.05,538407,521974,-14.37,4315024,3694812,2020-09
3149,正達,-,5.38,235738,-4.38,259820,248421,-16.06,1872125,1571346,2020-09
3356,奇偶,-,6.18,91457,-25.05,129578,97115,-20.95,953931,754072,2020-09
3383,新世紀,-,30.92,38295,-25.81,67582,50136,-21.05,461349,364207,2020-09
3406,玉晶光,-,13.64,1564023,-3.29,1838066,1777421,43.96,6328015,9109864,2020-09
3437,榮創,-,-0.75,498990,49.69,330837,495241,40.94,2473419,3486054,2020-09
3454,晶睿,-,-8.89,496656,-21.2,574277,452490,-16.86,4728106,3930529,2020-09
3481,群創,-,2.81,23773308,16.12,21047072,24441461,0.48,164687045,165489546,2020-09
3504,揚明光,-,8.47,338853,-10.2,409336,367574,-23.4,3219046,2465631,2020-09
3535,晶彩科,本公司以銷售機台為主，因本年度出售機台較去年同期減少，此為產業特性，尚屬正常。,-63.47,98640,-18.72,44323,36025,-55.49,1526700,679499,2020-09
3543,州巧,-,0.7,286186,18.99,242202,288203,-1.51,1938857,1909427,2020-09
3563,牧德,-,7.06,150082,-29.3,227284,160681,-12.45,1912338,1674162,2020-09
3576,聯合再生,-,5.1,1137045,-23.43,1560868,1195054,-33.2,12893271,8611945,2020-09
3591,艾笛森,-,8.81,142162,-19.58,192378,154698,-20.59,1608940,1277646,2020-09
3622,洋華,-,-67.44,112284,-39.44,60363,36553,8.94,461892,503220,2020-09
